	Unnamed: 0.1	Unnamed: 0	filename	source_lang	source_gender	target_lang	target_gender	cross_gender	mapping	gt_phonemization	gt_text	gt_asr_text	synth_asr_text	cer_gt	cer_synth	acc_gt	acc_synth	CER_perf_synth	MOS_gt	MOS_synth	MOS_percentage_perf	MOS_perf	dataset_aspf_v1	dataset_aspf_v2	sent_aspf	cer_relative_to_nomap	MOS_relative_to_nomap	distance_1	same_family_1	same_family_2	same_family_3	cer_increase_from_gt	distance_2
5266	5266	5266	common_voice_sw_29962966.wav	hi	F	sw	F	False	nomap	{f ɑ i n ɑ l i j ɑ k ɔ m b ɛ l ɑ d u n i ɑ i l i tʃ ɛ z w ɑ k ɑ t i i t ɑ l i ɑ n ɑ u f ɑ ɾ ɑ s ɑ}	fainali ya kombe la dunia ilichezwa kati italia na ufaransa	fainali ya kombe la dunia ilianza kati italia na ufaransa	fainali ya kombe la dunia ilichezwa katika liana ufalme	0.0677966102957725	0.1694915294647216	0.9322033897042274	0.8305084705352783	-0.1090909133051052	3.2067099	2.7188	-0.1521528030957836	-0.4879099	0.20644124937143	0.3298161404145577	0.350287740514461	0.0	0.0	26	False	False	False	0.1016949191689491	20.7
5267	5267	5267	common_voice_sw_29850808.wav	hi	F	sw	F	False	nomap	{k w ɑ s ɑ ɓ ɑ ɓ u w ɑ ɗ ɑ u w ɑ s ɔ k ɑ w ɑ t ɑ ʄ u ɑ t u n i k l ɛ t u s tʃ ɔ t ɑ tʃ ɑ m ɑ}	kwa sababu wadau wa soka watajua tu ni cletus chota chama	kwasababu wadau wa soka watajua tu ni kuleta chota chama	sababu wanawasaka wa tabora 2020	0.0877192988991737	0.5964912176132202	0.9122807011008264	0.4035087823867798	-0.557692295913006	2.9509988	2.5846858	-0.1241318701993372	-0.3663129999999999	0.20644124937143	0.3298161404145577	0.3506190067375263	0.0	0.0	26	False	False	False	0.5087719187140465	20.7
5268	5268	5268	common_voice_sw_30312486.wav	hi	F	sw	F	False	nomap	{p i ɑ w ɑ ɠ w ɛ n ɔ w ɑ m ɛ tʃ ɑ ŋ ɡ ɑ ɲ i k ɑ k ɑ t i k ɑ m ɑ i ʃ ɑ j ɑ k i l ɑ s i k u k w ɛ ɲ ɛ m i l i m ɑ j ɑ w ɑ p ɑ ɾ ɛ}	pia wagweno wamechanganyika katika maisha ya kila siku kwenye milima ya wapare	peagon wamechanganyika katika maisha ya kila siku kwenye milima ya wapare	mbona wamechanganyika katika maisha ya kila siku kwenye milima ya wapa	0.0897435918450355	0.1538461595773697	0.9102564081549644	0.8461538404226303	-0.0704225393614819	2.6390538	2.5059848	-0.05042299630269	-0.1330690000000003	0.20644124937143	0.3298161404145577	0.3509725975097996	0.0	0.0	26	False	False	False	0.0641025677323341	20.7
5269	5269	5269	common_voice_sw_29907198.wav	hi	F	sw	F	False	nomap	{h ɑ t ɑ h i v j ɔ m i ɛ z i k ɑ ð ɑː b ɑː ɗ ɑ j ɛ ɑ l i t ɑ f u t ɑ m s ɑː ɗ ɑ w ɑ w ɑ ʄ ɛ ɾ u m ɑ n i k w ɑ ʃ ɑ m b u l i ɔ ð i ɗ i j ɑ w ɑ ɓ ɛ n ɑ}	hata hivyo miezi kadhaa baadaye alitafuta msaada wa wajerumani kwa shambulio dhidi ya wabena	hata hivyo siku kadhaa baadaye alitafuta msaada wa wajerumani kwa shambulio dhidi ya wabena	hivyo mbezi kaja baada ya alitafuta msaada wa jerumani kushambuliwa zidi ya wabena	0.0434782616794109	0.2173912972211837	0.9565217383205892	0.7826087027788162	-0.1818181736748819	2.6901846	2.3590631	-0.1230850477695841	-0.3311214999999996	0.20644124937143	0.3298161404145577	0.3490781719732548	0.0	0.0	26	False	False	False	0.1739130355417728	20.7
5270	5270	5270	common_voice_sw_30304081.wav	hi	F	sw	F	False	nomap	{h ɑ t ɑ h i v j ɔ m ɑː n d i k ɔ m ɑ t ɑ k ɑ t i f u j ɑ n ɑ ɓ ɑ i n i ʃ ɑ k u w ɑ ɛ ɗ ɛ n i l i k u w ɛ p ɔ ɛ n ɛ ɔ ɑ m b ɑ l ɔ n i n tʃ i j ɑ i ɾ ɑ k i}	hata hivyo maandiko matakatifu yanabainisha kuwa eden ilikuwepo eneo ambalo ni nchi ya iraki	hata hivyo maandiko matakatifu yanabainisha kuwa aidha nilikuwepo eneo ambalo ni nchi ya iraki	hivyo maandiko matakatifu yanabainisha kuwa ilikuwa kwamba ni nchi ya	0.0543478243052959	0.282608687877655	0.945652175694704	0.717391312122345	-0.2413793035527802	2.4687786	2.6261096	0.0637282743782694	0.1573310000000001	0.20644124937143	0.3298161404145577	0.3508512593181284	0.0	0.0	26	False	False	False	0.228260863572359	20.7
5271	5271	5271	common_voice_sw_29819659.wav	hi	F	sw	F	False	nomap	{w ɑ k ɑ t i m i l i k i w ɑ k ɑ m p u n i j ɑ w ɑ j t s t ɑ ɾ l i n ɛ w ɑ l i t u m i ɑ f ɛ ð ɑ k i ɑ s i}	wakati mmiliki wa kampuni ya white star line walitumia fedha kiasi	wakati mmiliki wa kampuni ya white star line walitumia fedha kiasi	wakati mmiliki wa kampuni ya starmedia walitumia fedha kiasi	0.0	0.1666666716337204	1.0	0.8333333283662796	-0.1666666716337204	3.2094202	3.2119288	0.0007816365086752	0.0025086	0.20644124937143	0.3298161404145577	0.3513974538452566	0.0	0.0	26	False	False	False	0.1666666716337204	20.7
5272	5272	5272	common_voice_sw_30325496.wav	hi	F	sw	F	False	nomap	{ɑ l i j ɛ h ɑ m i ɑ u i s l ɑ m u m n ɑ m ɔ ɛ l f u m ɔ ʄ ɑ m i ɑ t i s ɑ n ɑ k u m i}	aliyehamia uislamu mnamo elfu moja mia tisa na kumi	aliyehamia uislamu na mwaka 1910	alihamia uislamu mwaka 1910	0.4901960790157318	0.5882353186607361	0.5098039209842682	0.4117646813392639	-0.1923077395240936	3.1699162	2.6140647	-0.1753521118318521	-0.5558514999999997	0.20644124937143	0.3298161404145577	0.3564858455223531	0.0	0.0	26	False	False	False	0.0980392396450042	20.7
5273	5273	5273	common_voice_sw_29924620.wav	hi	F	sw	F	False	nomap	{k ɑ t ɑ v i i n ɑ s i f i k ɑ k w ɑ k u w ɑ n ɑ i ɗ ɑ ɗ i k u ɓ w ɑ j ɑ m ɑ m b ɔ n ɑ v ɔ ɓ ɔ k ɔ n}	katavi inasifika kwa kuwa na idadi kubwa ya mambo na voboko n	katari inasifika kwa kuwa na idadi kubwa ya mambo naboko na	katavi unasifika kwa kuwa na idadi kubwa ya mambo na vijambo	0.0819672122597694	0.1311475336551666	0.9180327877402306	0.8688524663448334	-0.0535714214700939	2.5059738	2.809236	0.1210157105393519	0.3032621999999998	0.20644124937143	0.3298161404145577	0.3483818184541513	0.0	0.0	26	False	False	False	0.0491803213953972	20.7
5274	5274	5274	common_voice_sw_30033494.wav	hi	F	sw	F	False	nomap	{p i ɑ m w ɛ z i w ɑ k u m i n ɑ m b i l i h ɑ ɗ i m w ɛ z i w ɑ p i l i i l i k u w ɑ ɔ n ɑ n d ɛ ɠ ɛ w ɑ h ɑ m i ɑ ʄ i}	pia mwezi wa kumi na mbili hadi mwezi wa pili ili kuwaona ndege wahamiaji	pia mwezi wa 12 hadi mwezi wa pili ilikuwa wanandege wahamiaji	mwezi wa 12 hadi mwezi wa pili ilikuwa wanandege wahamia	0.2465753406286239	0.3287671208381653	0.753424659371376	0.6712328791618347	-0.1090909080121143	3.0536714	2.6505508	-0.1320117809663475	-0.4031205999999998	0.20644124937143	0.3298161404145577	0.3442121886367412	0.0	0.0	26	False	False	False	0.0821917802095413	20.7
5275	5275	5275	common_voice_sw_29885786.wav	hi	F	sw	F	False	nomap	{m i l i m ɑ h iː i n ɑ w ɑ v u t i ɑ w ɑ t u w ɛ ŋ ɡ i n ɑ m ɑ ʃ u h u ɾ i d u n i ɑ n i}	milima hii inawavutia watu wengi na mashuhuri duniani	milima hii na wavuti ya watu wengi na mashuhuri duniani	milima hii ina wavutia watu wengine mashuhuri duniani	0.0754716992378234	0.0566037744283676	0.9245283007621764	0.9433962255716324	0.0204081635942363	2.7565236	2.7859082	0.0106600211948122	0.0293846000000002	0.20644124937143	0.3298161404145577	0.3110652255837761	0.0	0.0	26	False	False	False	-0.0188679248094558	20.7
5276	5276	5276	common_voice_sw_30314437.wav	hi	F	sw	F	False	nomap	{m w ɑ k ɑ h u ɔ h u ɔ j ɑ l i k u ʄ ɑ m ɑ ɓ ɑ ɗ i l i k ɔ j ɑ s ɑ ɓ ɑ j ɑ k ɑ t i ɓ ɑ j ɑ t ɑ n z ɑ n i ɑ}	mwaka huohuo yalikuja mabadiliko ya saba ya katiba ya tanzania	mwaka huo huo yalikuja mabadiliko ya saba ya katiba ya tanzania	mwaka huu yalikuwa mabadiliko ya saba ya katiba ya tanzania	0.0161290317773818	0.0645161271095275	0.983870968222618	0.9354838728904724	-0.0491803263791368	2.308827	2.9228544	0.2659477734797799	0.6140273999999999	0.20644124937143	0.3298161404145577	0.3559342741005427	0.0	0.0	26	False	False	False	0.0483870953321457	20.7
5277	5277	5277	common_voice_sw_30314246.wav	hi	F	sw	F	False	nomap	{u p ɑ n d ɛ m w i ŋ ɡ i n ɛ n tʃ i z i l i z ɔ ʃ i k ɑ m ɑ n ɑ n ɑ m ɑ t ɑ i f ɑ j ɑ u l ɑ j ɑ j ɑ m ɑ ʃ ɑ ɾ i k i}	upande mwingine nchi zilizoshikamana na mataifa ya ulaya ya mashariki	upande mwingine in zilizoshika maana mataifa ya ulaya ya mashariki	upande mwingine nchi zilizo shikana na mataifa ya ulaya ya mashariki	0.1014492735266685	0.0434782616794109	0.8985507264733315	0.9565217383205892	0.0645161259562769	2.444129	2.2542205	-0.0776998677238394	-0.1899085	0.20644124937143	0.3298161404145577	0.3528209021449587	0.0	0.0	26	False	False	False	-0.0579710118472575	20.7
5278	5278	5278	common_voice_sw_30299266.wav	hi	F	sw	F	False	nomap	{k i ɑ t u tʃ ɑ ð ɑ h ɑ ɓ u n ɑ k ɔ m b ɛ v i l i ɛː n d ɑ m dʒ i n i b ɛ n u s ɑ i ɾ ɛ s}	kiatu cha dhahabu na kombe vilieenda mjini benus aires	kiatu cha dhahabu na kombe vilienda mjini bernas	hatuta zahabu na kombe vilienda mjini musaris	0.1481481492519378	0.2592592537403106	0.8518518507480621	0.7407407462596893	-0.130434775003188	3.11935	2.758152	-0.1157927132255116	-0.3611979999999999	0.20644124937143	0.3298161404145577	0.3522046110058994	0.0	0.0	26	False	False	False	0.1111111044883728	20.7
5279	5279	5279	common_voice_sw_30321598.wav	hi	F	sw	F	False	nomap	{t i m u k u ɓ w ɑ z i n ɑ ɑ k i ɓ ɑ j ɑ p ɛ s ɑ ɲ i ŋ ɡ i}	timu kubwa zina akiba ya pesa nyingi	timu kubwa zina akiba ya pesa nyingi	mkubwa zina akiba ya pesa nini	0.0	0.1666666716337204	1.0	0.8333333283662796	-0.1666666716337204	2.7952628	2.9278665	0.0474387238294731	0.1326036999999997	0.20644124937143	0.3298161404145577	0.3446643033511791	0.0	0.0	26	False	False	False	0.1666666716337204	20.7
5280	5280	5280	common_voice_sw_29924567.wav	hi	F	sw	F	False	nomap	{ɑ s i l i m i ɑ k u ɓ w ɑ j ɑ u ɠ ɔ n dʒ w ɑ h uː h u w ɑ p ɑ t ɑ w ɑ t ɔ t ɔ}	asilimia kubwa ya ugonjwa huu huwapata watoto	asilimia kubwa ya ugonjwa huu huwapata watoto	asilimia kubwa ya ugonjwa huu huwapata watoto	0.0	0.0	1.0	1.0	0.0	2.914885	2.7160683	-0.0682073906860819	-0.1988167	0.20644124937143	0.3298161404145577	0.3543565328785046	0.0	0.0	26	False	False	False	0.0	20.7
5281	5281	5281	common_voice_sw_30302273.wav	hi	F	sw	F	False	nomap	{m i s i t u j ɑ ɑ tʃ ɑ k i ɑ h u ɔ n ɛ k ɑ n ɑ ɣ ɑ f l ɑ n ɑ k u ɲ ɔː ʃ ɑ m ɑ ɣ ɑ ɾ i ɓ i k u ɛ l ɛ k ɛ ɑ z i w ɑ v i k t ɔ ɾ i ɑ}	misitu ya acacia huonekana ghafla na kunyoosha magharibi kuelekea ziwa victoria	misitu ya afya huonekana gafana kunyoosha magharibi kuelekea ziwa victoria	misitu ya chake ya kuonekana safi sana kuonesha magharibi kuelekea ziwa victoria	0.0886075943708419	0.2151898741722107	0.911392405629158	0.7848101258277893	-0.1388888902513793	2.9814243	2.7078452	-0.0917612095668503	-0.2735791000000001	0.20644124937143	0.3298161404145577	0.3493360702387934	0.0	0.0	26	False	False	False	0.1265822798013688	20.7
5282	5282	5282	common_voice_sw_30309334.wav	hi	F	sw	F	False	nomap	{h ɑ ɗ i s ɑ s ɑ u ɠ ɔ n dʒ w ɑ w ɑ k ɔ ɾ ɔ n ɑ b ɑ ɗ ɔ u n ɑ i t ɛ s ɑ d u n i ɑ}	hadi sasa ugonjwa wa corona bado unaitesa dunia	hadi sasa ugonjwa wa corona bado unaitesa dunia	sasa ugonjwa wa corona bado unaitesa dunia	0.0	0.1063829809427261	1.0	0.8936170190572739	-0.1063829809427261	2.441146	2.5915647	0.0616180679074502	0.1504187000000003	0.20644124937143	0.3298161404145577	0.3235817170732696	0.0	0.0	26	False	False	False	0.1063829809427261	20.7
5283	5283	5283	common_voice_sw_30321630.wav	hi	F	sw	F	False	nomap	{m w i ɲ i ɑ l i k u w ɑ m w ɛ ɲ ɛ k i t i w ɑ b ɑ ɾ ɑ z ɑ l ɑ m ɑ p i n d u z i z ɑ n z i ɓ ɑ ɾ}	mwinyi alikuwa mwenyekiti wa baraza la mapinduzi zanzibar	mwinyi alikuwa mwenyekiti wa baraza la mapinduzi zanzibar	mwinyi alikuwa mwenyekiti wa baraza la mapinduzi zanzibar	0.0	0.0	1.0	1.0	0.0	3.3682833	2.8678021	-0.1485864327386	-0.5004811999999998	0.20644124937143	0.3298161404145577	0.3515609587854695	0.0	0.0	26	False	False	False	0.0	20.7
5284	5284	5284	common_voice_sw_30128380.wav	hi	F	sw	F	False	nomap	{t ɑ ŋ ɡ ɑ z ɔ l ɑ k u m t ɑ ʄ ɑ k ɑ m ɑ m ɡ ɔ m b ɛ ɑ m w ɛ n z ɑ w ɑ ɾ ɑ i s m t ɛ u l ɛ w ɑ t ɑ n ɔ}	tangazo la kumtaja kama mgombea mwenza wa rais mteule wa tano	tangazo la kumtaja kama mgombea mwenza wa rais mteule wa 5	tangazo la kumtaka mambea mwenza wa rais mteule wa tanzania	0.0655737668275833	0.1967213153839111	0.9344262331724168	0.8032786846160889	-0.1403508847467566	2.683745	2.612884	-0.0264037753214257	-0.0708609999999998	0.20644124937143	0.3298161404145577	0.3496941370917614	0.0	0.0	26	False	False	False	0.1311475485563278	20.7
5285	5285	5285	common_voice_sw_30126985.wav	hi	F	sw	F	False	nomap	{v i w ɑ ŋ ɡ ɔ v i k u ɓ w ɑ v j ɑ t ɑ k w i m u h u p i t i ʃ w ɑ k ɑ t i k ɑ m i p ɑ ŋ ɡ i l i ɔ j ɑ k ɔ m p j u t ɑ}	viwango vikubwa vya takwimu hupitishwa katika mipangilio ya kompyuta	viwango vikubwa vya takwimu hupitishwa katika mipangilio ya kompyuta	viwango vikubwa vya takwimu hupitishwa katika mipangilio ya kompyuta	0.0	0.0	1.0	1.0	0.0	2.7527132	2.5698457	-0.0664317299746301	-0.1828674999999999	0.20644124937143	0.3298161404145577	0.3485677333738052	0.0	0.0	26	False	False	False	0.0	20.7
5286	5286	5286	common_voice_sw_29885337.wav	hi	F	sw	F	False	nomap	{u m u h i m u w ɑ k ɛ u k i h u s i ʃ w ɑ n ɑ b i ɑ ʃ ɑ ɾ ɑ j ɑ m ɑ s ɑ f ɑ m ɑ ɾ ɛ f u}	umuhimu wake ukihusishwa na biashara ya masafa marefu	umuhimu wake ukihusishwa na biashara ya masafa marefu	umuhimu wa kuhakikisha na biashara ya masafa marefu	0.0	0.1509433984756469	1.0	0.849056601524353	-0.1509433984756469	2.4458532	2.5962043	0.0614718414007839	0.1503510999999999	0.20644124937143	0.3298161404145577	0.3403573324475949	0.0	0.0	26	False	False	False	0.1509433984756469	20.7
5287	5287	5287	common_voice_sw_30266578.wav	hi	F	sw	F	False	nomap	{ʃ i ŋ ɡ ɔ j ɑ m b u n i i n ɑ m w ɛ z ɛ ʃ ɑ k u ɔ n ɑ m b ɑ l i}	shingo ya mbuni inamwezesha kuona mbali	shingo ya mbuni inamuwezesha kuona mbali	kwaya mboni na mwisho kuona mbali	0.0256410259753465	0.3589743673801422	0.9743589740246534	0.6410256326198578	-0.3421052715591467	3.0297408	2.6081648	-0.1391458965730665	-0.4215759999999999	0.20644124937143	0.3298161404145577	0.3526234692396526	0.0	0.0	26	False	False	False	0.3333333414047957	20.7
5288	5288	5288	common_voice_sw_30235046.wav	hi	F	sw	F	False	nomap	{ɱ f ɑ n ɔ n d i z i p i l i p i l i ɲ ɛ u s i k ɑ h ɑ w ɑ m ɑ h i n d i m tʃ ɛ l ɛ n ɑ ɲ ɑ ɲ ɑ}	mfano ndizi pilipili nyeusi kahawa mahindi mchele na nyanya	mfano ndizi pilipili nyeusi kahawa mahindi mchele na nyanya	mfano ndizi pilipili nyeusi kahawa mahindi mchele na nyama	0.0	0.0338983051478862	1.0	0.9661016948521136	-0.0338983051478862	2.9829388	2.6768985	-0.1025969087934354	-0.3060402999999998	0.20644124937143	0.3298161404145577	0.3403328988091884	0.0	0.0	26	False	False	False	0.0338983051478862	20.7
5289	5289	5289	common_voice_sw_29924367.wav	hi	F	sw	F	False	nomap	{k w ɑ s ɑ ɓ ɑ ɓ u h u s ɔ m ɑ s ɑ n ɑ v i t ɑ ɓ u h i v j ɔ ɑ n ɑ u w ɛ l ɛ w ɑ m z u ɾ i k u h u s u n ɛ n ɔ m ɑ p ɛ n z i}	kwasababu husoma sana vitabu hivyo ana uwelewa mzuri kuhusu neno mapenzi	kwa sababu kusoma sana vitabu hivyo ana uelewa mzuri kuhusu neno mapenzi	kwa sababu kusoma sana vitabu hivyo wana uwelewa mzuri kuhusu neno mapenz	0.0416666679084301	0.0555555559694767	0.95833333209157	0.9444444440305232	-0.014492752778132	2.3681412	2.5742755	0.0870447674319419	0.2061343	0.20644124937143	0.3298161404145577	0.3466006798074705	0.0	0.0	26	False	False	False	0.0138888880610466	20.7
5290	5290	5290	common_voice_sw_30314399.wav	hi	F	sw	F	False	nomap	{w ɑ ɲ ɑ m ɑ w ɑ m w i t u n i n i v i v u t i ɔ v j ɑ u t ɑ l iː}	wanyama wa mwituni ni vivutio vya utalii	wanyama wa mwituni lutiya utalii	mama wa mwituni ni vivutio vya utalii	0.2249999940395355	0.1000000014901161	0.7750000059604645	0.8999999985098839	0.1612903117265216	3.0249577	2.641872	-0.1266416717165994	-0.3830856999999996	0.20644124937143	0.3298161404145577	0.317682607361061	0.0	0.0	26	False	False	False	-0.1249999925494193	20.7
5291	5291	5291	common_voice_sw_29926151.wav	hi	F	sw	F	False	nomap	{k u p u ŋ ɡ u ɑ k w ɑ ʃ u ɣ u l i z ɑ k i u tʃ u m i m w ɑ k ɑ w ɑ ɛ l f u m b i l i n ɑ m ɔ ʄ ɑ}	kupungua kwa shughuli za kiuchumi mwaka wa elfumbili na moja	kupungua kwa shughuli za kiuchumi mwaka wa 2011	kupungua kwa shughuli za kiuchumi mwaka wa 2001	0.2833333313465118	0.2833333313465118	0.7166666686534882	0.7166666686534882	0.0	2.9771094	2.5705338	-0.1365672353189303	-0.4065755999999996	0.20644124937143	0.3298161404145577	0.3478801539219845	0.0	0.0	26	False	False	False	0.0	20.7
5292	5292	5292	common_voice_sw_29818086.wav	hi	F	sw	F	False	nomap	{m ɑ n tʃ ɛ s t ɛ ɾ u n i t ɛ d h ɑ i k u ʃ i n d ɑ t ɑ ʄ i l ɑ u l ɑ j ɑ l i tʃ ɑ j ɑ k u i ŋ ɡ i ɑ f ɑ i n ɑ l i}	manchester united haikushinda taji la ulaya licha ya kuingia fainali	manchester united kushinda taji la ulaya licha ya kuingia fainali	manchester united kushinda taji la ulaya licha ya kuingia fainali	0.0441176481544971	0.0441176481544971	0.9558823518455029	0.9558823518455029	0.0	3.0717936	2.816183	-0.0832121663382591	-0.2556105999999998	0.20644124937143	0.3298161404145577	0.3587279844186136	0.0	0.0	26	False	False	False	0.0	20.7
5293	5293	5293	common_voice_sw_30274272.wav	hi	F	sw	F	False	nomap	{m ɑ i ʃ ɑ j ɑ k ɛ j ɔ t ɛ h u j ɔ s i m w ɛ ŋ ɡ i n ɛ n i i ɗ i ɑ m i n d ɑ ɗ ɑ}	maisha yake yote huyo si mwengine ni idi amin dada	maisha yake yote huyo si mwengine idi amin dada	maisha yake yote kuhusu mengine amin dada	0.0599999986588954	0.2599999904632568	0.9400000013411044	0.7400000095367432	-0.2127659484244893	2.5369005	2.6483464	0.0439299452225265	0.1114459000000001	0.20644124937143	0.3298161404145577	0.3440204008153704	0.0	0.0	26	False	False	False	0.1999999918043613	20.7
5294	5294	5294	common_voice_sw_29319692.wav	hi	F	sw	F	False	nomap	{w ɑ z i ɾ i h u w ɑ n ɑ ʄ u k u m u l ɑ k u t ɑ w ɑ l ɑ w i z ɑ ɾ ɑ sil ɑ u i ɗ ɑ ɾ ɑ m ɑ ɾ ɛ k ɑ n i sil}	waziri huwa na jukumu la kutawala wizara, au idara marekani.	waziri kuwa na jukumu la kutawala wizara au idara marekani	waziri mkuu wanaokula kutawala wizara kawira marekani	0.0172413792461156	0.2758620679378509	0.9827586207538844	0.724137932062149	-0.2631578937393036	2.9326873	2.3760152	-0.1898163844471246	-0.5566721000000001	0.20644124937143	0.3298161404145577	0.3556588769107455	0.0	0.0	26	False	False	False	0.2586206886917352	20.7
5295	5295	5295	common_voice_sw_29907712.wav	hi	F	sw	F	False	nomap	{u n i t ɛ d w ɑ n ɑ ɔ ŋ ɡ ɔ z ɑ k u tʃ u k u ɑ m ɑ k ɔ m b ɛ j ɑ l i ɠ i k uː j ɑ u i ŋ ɡ ɛ ɾ ɛ z ɑ}	united wanaongoza kuchukua makombe ya ligi kuu ya uingereza	united wanaongoza kuchukua makombe ya ligi kuu ya uingereza	united wanaongoza kuchukua makombe ya ligi kuu ya uingereza	0.0	0.0	1.0	1.0	0.0	3.195004	2.7602081	-0.1360861833036829	-0.4347959000000001	0.20644124937143	0.3298161404145577	0.3554178684145461	0.0	0.0	26	False	False	False	0.0	20.7
5296	5296	5296	common_voice_sw_30166942.wav	hi	F	sw	F	False	nomap	{ɑ u k u p ɛ l ɛ k ɑ m i z i ɠ ɔ j ɑ ɔ k ɑ t i k ɑ m ɑ s ɔ k ɔ m ɛ ŋ ɡ i n ɛ j ɑ d u n i ɑ}	au kupeleka mizigo yao katika masoko mengine ya dunia	au kupeleka mizigo yao katika masoko mengine ya dunia	kupeleka mizigo yao katika masoko mengine ya dunia	0.0	0.0566037744283676	1.0	0.9433962255716324	-0.0566037744283676	2.527206	2.6821895	0.0613260256583751	0.1549834999999997	0.20644124937143	0.3298161404145577	0.3537534713762145	0.0	0.0	26	False	False	False	0.0566037744283676	20.7
5297	5297	5297	common_voice_sw_29965361.wav	hi	F	sw	F	False	nomap	{k u h ɑ k i k i ʃ ɑ k u w ɑ ɛ n ɛ ɔ l ɑ u ɾ i θ i w ɑ d u n i ɑ l i n ɑ h i f ɑ ð i w ɑ i p ɑ s ɑ v j ɔ}	kuhakikisha kuwa eneo la urithi wa dunia linahifadhiwa ipasavyo	kuhakikisha kuwa eneo la urithi wa dunia linahifadhiwa ipasavyo	hakikisha kuwa eneo la urithi wa dunia linahifadhiwa ipasavyo	0.0	0.0317460335791111	1.0	0.9682539664208888	-0.0317460335791111	2.3454585	2.501789	0.0666524263805989	0.1563305000000001	0.20644124937143	0.3298161404145577	0.3249182268477775	0.0	0.0	26	False	False	False	0.0317460335791111	20.7
5298	5298	5298	common_voice_sw_29907832.wav	hi	F	sw	F	False	nomap	{ɑ l i ɑ n z i ʃ ɑ m ɑ k ɑ m b i j ɑ m ɑ u ɑ ʄ i p ɑ m ɔ ʄ ɑ n ɑ m ɑ t ɛ s ɔ ð i ɗ i j ɑ w ɑ t u w ɑ s i ɔ k u w ɑ w ɑ ʄ ɛ ɾ u m ɑ n i}	alianzisha makambi ya mauaji pamoja na mateso dhidi ya watu wasiokuwa wajerumani	alianzisha makambi ya mauaji pamoja na mateso dhidi ya watu wasiokuwa wajerumani	alianzisha makambi ya mauaji pamoja na mateso dhidi ya watu wasiokuwa na huruma	0.0	0.0750000029802322	1.0	0.9249999970197678	-0.0750000029802322	2.7721715	2.5127769	-0.0935709064175862	-0.2593945999999998	0.20644124937143	0.3298161404145577	0.3487945380521431	0.0	0.0	26	False	False	False	0.0750000029802322	20.7
5299	5299	5299	common_voice_sw_29924386.wav	hi	F	sw	F	False	nomap	{u ŋ ɡ ɑ w ɑ m ɑ h i n d i n ɑ m tʃ ɛ l ɛ p i ɑ v i ɑ z i n ɑ k ɑ ɓ i tʃ i}	unga wa mahindi na mchele pia viazi na kabichi	unga wa mahindi na mchele pia viazi na kabichi	unga wa mahindi na mchele viazi na kabichi	0.0	0.0869565233588218	1.0	0.913043476641178	-0.0869565233588218	3.2921085	3.1048307	-0.0568868857147326	-0.1872777999999999	0.20644124937143	0.3298161404145577	0.3466581650476724	0.0	0.0	26	False	False	False	0.0869565233588218	20.7
5300	5300	5300	common_voice_sw_29964552.wav	hi	F	sw	F	False	withmap	{u w ɛ k ɛ z ɑ ɲ i k ɑ t i k ɑ m ɑ ʃ i ɽ i k ɑ j ɑ s i j ɔ z ɑ l i ʃ ɑ k u b ɑ n w ɑ k w ɑ s ɛ k t ɑ b i n ɑ f s i n ɑ k u f u ɲ w ɑ k w ɑ p ɛ s ɑ z ɑ u m ɑ}	uwekezaji katika mashirika yasiyozalisha kubanwa kwa sekta binafsi na kufujwa kwa pesa za umma	uwekezaji katika mashirika yasiyo halisi ya kubana kwa sekta binafsi na kufuja pesa za umma	mwekezaji katika mashirika yasio sahihi kwa kubanwa kwa sita binafsi na kufungwa kwa pesa za umma	0.1170212775468826	0.1489361673593521	0.8829787224531174	0.8510638326406479	-0.0361445740434182	3.0185452	2.9144492	-0.0344854865847297	-0.1040960000000001	0.20644124937143	0.3298161404145577	0.3494808213028795	-0.0106382966041565	-0.0553417	26	False	False	False	0.0319148898124695	20.7
5301	5301	5301	common_voice_sw_29819989.wav	hi	F	sw	F	False	withmap	{ɑ m ɛ w ɑ k ɑ l i ʃ ɑ w ɑ n ɑ f ɑ m i l i ɑ n ɑ k u w ɑ ɛ l ɛ z ɑ u k w ɛ l i k u h u s u m i ɡ ɔ ɡ ɔ ɽ ɔ h i j ɔ}	amewakalisha wanafamilia na kuwaeleza ukweli kuhusu migogoro hiyo	amewakaribisha wanafamilia na kueleza ukweli kuhusu migogoro hiyo	amewalisha wanafamilia na kuwaeleza ukweli kuhusu migogoro	0.0769230797886848	0.1076923087239265	0.9230769202113152	0.8923076912760735	-0.0333333314499921	2.7482967	2.5873508	-0.0585620540897204	-0.1609459000000002	0.20644124937143	0.3298161404145577	0.346248234378738	0.0461538508534431	0.0847291999999999	26	False	False	False	0.0307692289352417	20.7
